customer_key,customer_id,customer_country,first_order_date,last_order_date,total_orders,total_revenue,total_profit,avg_rating,avg_order_value,is_repeat_customer,customer_lifespan_days
29023,47257,Germany,2023-05-19,2023-05-19,1,2845.16,2828.8,4.8,2845.16,False,0
29024,47258,India,2023-05-11,2025-03-13,4,3844.64,3794.9,2.325,961.16,True,672
29025,47259,Australia,2023-06-23,2023-06-23,1,999.16,980.97,2.2,999.16,False,0
29026,47260,India,2023-12-28,2023-12-28,1,252.43,239.01,1.9,252.43,False,0
29027,47261,UAE,2023-05-16,2023-09-25,2,1699.23,1671.53,2.1,849.62,True,132
29028,47262,UK,2024-01-04,2025-03-28,3,625.62,574.21,3.4,208.54,True,449
29029,47264,UK,2023-06-24,2025-04-19,3,3954.18,3916.04,2.6666666666666665,1318.06,True,665
29030,47265,Australia,2024-03-20,2024-10-18,3,5798.6,5762.78,1.9666666666666668,1932.87,True,212
29031,47272,Australia,2023-12-09,2025-05-26,3,4863.64,4825.48,3.1333333333333333,1621.21,True,534
29032,47273,India,2025-02-21,2025-02-21,1,958.76,947.46,3.1,958.76,False,0
29033,47274,UK,2023-11-18,2024-06-10,2,3241.89,3219.02,2.75,1620.94,True,205
29034,47275,Australia,2024-06-08,2024-06-08,1,252.4,228.09,3.5,252.4,False,0
29035,47277,UAE,2025-05-14,2025-05-14,1,1173.78,1156.25,1.2,1173.78,False,0
29036,47279,Canada,2023-08-29,2025-03-22,2,1095.95,1075.57,4.0,547.98,True,571
29037,47280,UAE,2025-06-09,2025-06-09,1,631.54,619.44,2.1,631.54,False,0
29038,47281,UAE,2024-05-11,2024-08-21,3,1136.19,1086.97,2.1666666666666665,378.73,True,102
29039,47282,UK,2023-07-19,2024-12-13,4,4442.47,4387.12,2.975,1110.62,True,513
29040,47283,UK,2025-06-15,2025-06-15,1,682.86,667.48,2.8,682.86,False,0
29041,47285,USA,2023-11-08,2025-03-02,2,1401.81,1380.22,3.9000000000000004,700.9,True,480
29042,47286,UK,2025-06-08,2025-06-08,1,2632.64,2620.69,3.6,2632.64,False,0
29043,47287,Canada,2025-04-18,2025-04-18,1,198.56,190.4,4.5,198.56,False,0
29044,47288,UK,2024-12-19,2024-12-19,1,1107.28,1093.57,4.9,1107.28,False,0
29045,47289,Germany,2023-02-19,2025-06-01,3,3986.61,3945.39,2.6999999999999997,1328.87,True,833
29046,47290,Canada,2023-11-23,2024-05-28,2,262.16,249.48,2.2,131.08,True,187
29047,47292,UK,2023-01-26,2024-03-12,3,2534.78,2493.37,3.4666666666666663,844.93,True,411
29048,47293,Australia,2023-01-28,2023-09-20,2,1364.39,1339.56,3.2,682.2,True,235
29049,47295,Canada,2023-10-24,2024-04-13,2,1787.58,1772.27,2.65,893.79,True,172
29050,47296,UAE,2025-03-30,2025-04-13,2,1965.27,1924.34,1.95,982.64,True,14
29051,47297,Australia,2023-01-16,2024-07-18,2,2785.6,2773.6,1.9000000000000001,1392.8,True,549
29052,47298,UAE,2023-06-10,2024-07-29,4,3504.33,3446.21,2.75,876.08,True,415
29053,47299,USA,2023-10-01,2024-05-02,2,1298.77,1265.94,3.0,649.38,True,214
29054,47301,UK,2023-11-01,2024-04-09,2,1216.29,1189.91,2.0,608.14,True,160
29055,47302,UAE,2023-10-11,2023-10-11,1,1473.88,1469.16,2.0,1473.88,False,0
29056,47303,UAE,2024-10-20,2024-10-20,1,732.48,725.32,4.7,732.48,False,0
29057,47304,UK,2023-03-03,2025-03-31,4,2242.9,2177.6,3.325,560.72,True,759
29058,47305,USA,2023-03-15,2025-03-23,2,1847.24,1821.32,3.1,923.62,True,739
29059,47307,Australia,2024-01-22,2025-06-14,3,4789.45,4763.08,2.9333333333333336,1596.48,True,509
29060,47308,USA,2023-11-18,2023-11-18,1,330.95,310.71,5.0,330.95,False,0
29061,47309,India,2023-03-12,2024-06-21,4,1927.63,1863.3,2.825,481.91,True,467
29062,47310,UK,2024-06-06,2025-02-06,2,2161.69,2131.09,3.45,1080.84,True,245
29063,47311,Germany,2023-09-03,2024-06-13,2,1686.01,1659.7,3.25,843.0,True,284
29064,47312,Germany,2023-03-22,2023-04-08,2,2083.58,2065.63,1.4,1041.79,True,17
29065,47314,Germany,2024-07-27,2024-07-27,1,470.86,459.39,2.2,470.86,False,0
29066,47315,India,2023-07-27,2023-07-27,1,1222.65,1205.06,1.5,1222.65,False,0
29067,47316,UK,2024-05-23,2024-05-23,1,645.58,641.68,1.4,645.58,False,0
29068,47318,Canada,2024-03-07,2024-03-07,1,1011.66,1004.92,1.4,1011.66,False,0
29069,47319,USA,2024-06-18,2024-09-11,2,1632.85,1616.21,3.8,816.42,True,85
29070,47321,Germany,2023-05-12,2023-10-28,3,3659.32,3627.52,2.2666666666666666,1219.77,True,169
29071,47323,UK,2023-10-20,2023-12-05,2,2401.19,2390.62,1.6,1200.6,True,46
29072,47325,India,2023-04-16,2024-12-12,2,947.38,928.08,4.5,473.69,True,606
29073,47326,India,2023-04-07,2023-04-07,1,1939.0,1930.2,2.9,1939.0,False,0
29074,47327,UK,2024-06-26,2024-08-28,2,3401.2,3370.85,4.05,1700.6,True,63
29075,47328,UAE,2024-08-24,2024-08-24,1,1396.8,1379.64,3.8,1396.8,False,0
29076,47329,India,2023-08-31,2024-09-03,4,2557.47,2511.03,3.0,639.37,True,369
29077,47331,UK,2025-01-09,2025-01-09,1,602.3,577.85,2.9,602.3,False,0
29078,47334,India,2023-12-27,2025-01-02,3,1023.27,989.3,1.8666666666666665,341.09,True,372
29079,47335,Australia,2023-11-12,2023-11-12,1,543.26,539.12,3.6,543.26,False,0
29080,47337,India,2024-10-20,2024-10-20,1,1103.67,1095.78,1.7,1103.67,False,0
29081,47338,Canada,2023-07-19,2024-07-16,2,1999.84,1952.02,1.35,999.92,True,363
29082,47339,Australia,2023-09-12,2024-11-24,2,2285.76,2252.01,2.05,1142.88,True,439
29083,47340,India,2024-05-01,2024-07-24,3,3319.1,3285.73,3.9333333333333336,1106.37,True,84
29084,47341,Canada,2023-08-29,2023-08-29,1,374.57,352.39,3.1,374.57,False,0
29085,47342,India,2023-06-20,2025-05-30,4,1461.84,1421.45,3.35,365.46,True,710
29086,47345,USA,2024-08-13,2025-03-30,2,1423.29,1396.81,3.8499999999999996,711.64,True,229
29087,47346,Australia,2025-06-09,2025-06-09,1,969.58,950.16,4.7,969.58,False,0
29088,47347,India,2024-01-13,2024-01-13,1,801.78,781.81,2.6,801.78,False,0
29089,47348,Canada,2025-04-28,2025-04-28,1,1240.36,1225.2,3.8,1240.36,False,0
29090,47349,USA,2024-05-03,2024-05-04,2,3915.12,3893.14,2.4,1957.56,True,1
29091,47350,UK,2024-07-21,2025-05-06,4,2397.13,2353.02,2.3,599.28,True,289
29092,47351,UK,2023-02-25,2024-09-02,3,2980.8,2946.82,2.566666666666667,993.6,True,555
29093,47353,Germany,2024-01-06,2024-01-06,1,391.38,373.22,2.4,391.38,False,0
29094,47355,India,2024-04-09,2024-04-09,1,1318.35,1304.07,4.9,1318.35,False,0
29095,47356,Germany,2024-06-17,2025-04-17,2,3578.81,3567.41,2.6,1789.4,True,304
29096,47357,Australia,2024-07-28,2025-05-29,2,1403.16,1372.51,2.2,701.58,True,305
29097,47358,India,2023-10-13,2023-10-13,1,781.08,775.41,3.0,781.08,False,0
29098,47361,UK,2024-05-15,2024-05-16,2,2393.3,2351.68,2.9,1196.65,True,1
29099,47362,Australia,2024-02-24,2024-02-24,1,1639.84,1628.73,4.8,1639.84,False,0
29100,47363,UK,2023-04-25,2024-06-18,3,3070.97,3028.18,2.3000000000000003,1023.66,True,420
29101,47364,Australia,2023-01-31,2024-12-12,2,655.89,616.48,1.15,327.94,True,681
29102,47365,Australia,2024-09-07,2025-05-18,2,2765.72,2754.52,3.0,1382.86,True,253
29103,47367,UAE,2023-01-30,2024-10-23,3,1103.09,1056.38,2.766666666666667,367.7,True,632
29104,47368,UAE,2023-06-08,2024-05-26,3,6067.04,6016.31,2.4333333333333336,2022.35,True,353
29105,47369,Germany,2024-09-03,2024-09-03,1,1871.64,1867.86,1.1,1871.64,False,0
29106,47370,UK,2025-05-20,2025-05-26,2,2413.66,2370.09,2.4000000000000004,1206.83,True,6
29107,47371,Canada,2025-04-12,2025-04-12,1,2125.2,2100.33,3.4,2125.2,False,0
29108,47372,Germany,2023-09-15,2023-11-21,2,3073.03,3044.07,3.1500000000000004,1536.52,True,67
29109,47374,Germany,2023-10-31,2023-10-31,1,982.9,966.65,4.9,982.9,False,0
29110,47375,USA,2023-02-20,2024-09-12,2,1111.96,1072.01,2.0,555.98,True,570
29111,47377,UK,2025-04-21,2025-04-21,1,292.18,271.03,1.1,292.18,False,0
29112,47378,Germany,2023-08-05,2023-08-05,1,204.74,200.21,1.7,204.74,False,0
29113,47379,USA,2023-09-29,2025-04-04,5,6034.87,5982.1,2.2600000000000002,1206.97,True,553
29114,47380,Australia,2023-03-27,2025-06-13,5,6699.75,6628.13,3.8800000000000003,1339.95,True,809
29115,47382,Australia,2023-01-31,2025-04-22,4,3101.8,3058.05,1.825,775.45,True,812
29116,47383,Australia,2023-11-20,2023-11-20,1,860.85,841.41,1.3,860.85,False,0
29117,47384,Canada,2023-10-31,2024-05-14,4,1969.8,1914.83,3.75,492.45,True,196
29118,47385,UAE,2025-05-04,2025-05-04,1,372.79,350.17,4.1,372.79,False,0
29119,47386,UK,2023-04-16,2025-03-07,4,5169.62,5109.12,2.975,1292.4,True,691
29120,47387,Australia,2024-06-07,2025-06-13,3,5378.72,5338.69,3.6333333333333333,1792.91,True,371
29121,47388,UAE,2023-05-08,2024-09-24,2,918.98,883.3,3.5,459.49,True,505
29122,47389,Canada,2023-04-15,2023-04-15,1,321.48,304.87,3.3,321.48,False,0
29123,47391,USA,2023-06-24,2024-09-16,2,1364.28,1329.88,3.55,682.14,True,450
29124,47393,USA,2023-07-14,2025-03-24,3,2149.58,2114.02,1.8666666666666665,716.53,True,619
29125,47395,India,2025-05-21,2025-05-21,1,281.65,262.57,3.8,281.65,False,0
29126,47396,Canada,2023-07-10,2024-07-27,2,1308.92,1285.39,4.05,654.46,True,383
29127,47397,UK,2024-02-02,2025-03-22,3,1320.74,1282.63,3.033333333333333,440.25,True,414
29128,47399,UK,2023-01-23,2023-09-11,4,8255.95,8200.12,3.3499999999999996,2063.99,True,231
29129,47401,India,2023-03-01,2025-02-19,3,883.42,854.57,1.8,294.47,True,721
29130,47402,UAE,2023-03-07,2024-11-04,3,1741.24,1686.11,2.0666666666666664,580.41,True,608
29131,47403,UAE,2024-06-09,2024-06-09,1,145.74,127.27,2.0,145.74,False,0
29132,47404,India,2023-01-27,2024-05-30,3,2662.21,2633.87,3.6666666666666665,887.4,True,489
29133,47405,UAE,2023-02-18,2025-05-19,3,4844.71,4788.44,2.8333333333333335,1614.9,True,821
29134,47406,USA,2025-06-10,2025-06-10,1,1710.45,1692.95,3.1,1710.45,False,0
29135,47408,USA,2023-01-01,2024-11-09,3,3078.61,3044.96,3.3000000000000003,1026.2,True,678
29136,47409,UAE,2023-02-01,2023-11-16,4,2092.09,2028.38,3.0999999999999996,523.02,True,288
29137,47411,Australia,2023-05-08,2023-05-08,1,194.04,173.62,3.9,194.04,False,0
29138,47415,Australia,2023-02-07,2023-02-07,1,1604.35,1598.14,3.4,1604.35,False,0
29139,47416,Germany,2024-10-05,2024-10-05,1,90.12,67.87,3.4,90.12,False,0
29140,47417,UAE,2023-01-11,2024-04-12,2,998.44,971.96,1.7000000000000002,499.22,True,457
29141,47419,Germany,2023-12-12,2025-05-01,2,771.37,750.05,2.2,385.68,True,506
29142,47420,UAE,2024-04-11,2025-02-23,4,6332.49,6265.84,3.225,1583.12,True,318
29143,47421,UAE,2024-01-10,2024-01-10,1,461.67,444.01,3.4,461.67,False,0
29144,47422,USA,2025-03-11,2025-06-15,2,2295.12,2278.67,4.35,1147.56,True,96
29145,47423,USA,2023-03-27,2023-03-27,1,534.42,521.13,3.7,534.42,False,0
29146,47425,India,2024-03-13,2024-03-13,1,2987.7,2979.26,2.7,2987.7,False,0
29147,47426,USA,2025-03-16,2025-05-07,2,2838.84,2806.27,3.75,1419.42,True,52
29148,47428,India,2023-03-03,2023-12-31,2,1185.61,1139.41,4.5,592.8,True,303
29149,47429,USA,2024-04-28,2025-06-16,2,3766.68,3731.92,2.8,1883.34,True,414
29150,47431,UAE,2023-06-29,2024-11-08,3,2313.1,2258.87,3.066666666666667,771.03,True,498
29151,47432,Germany,2024-03-06,2025-03-23,3,5584.98,5563.76,4.0,1861.66,True,382
29152,47433,UK,2024-03-26,2024-03-26,1,529.84,506.33,3.9,529.84,False,0
29153,47434,USA,2024-03-14,2024-05-07,2,4434.42,4409.39,4.1,2217.21,True,54
29154,47435,Canada,2023-05-29,2023-05-29,1,2808.6,2800.97,4.4,2808.6,False,0
29155,47436,USA,2023-10-06,2024-05-31,3,4546.46,4515.44,2.1,1515.49,True,238
29156,47437,Canada,2023-01-09,2023-01-09,1,947.4,935.19,1.2,947.4,False,0
29157,47438,Australia,2023-11-25,2023-11-25,1,911.8,903.82,4.4,911.8,False,0
29158,47439,Germany,2024-10-30,2024-10-30,1,1545.52,1542.8,4.6,1545.52,False,0
29159,47440,Germany,2023-05-05,2024-05-04,2,1227.32,1206.01,2.65,613.66,True,365
29160,47441,UAE,2023-06-11,2024-12-29,3,1254.55,1207.44,1.5333333333333332,418.18,True,567
29161,47442,USA,2024-05-02,2024-08-15,3,4026.28,3981.56,2.733333333333333,1342.09,True,105
29162,47443,USA,2024-03-21,2024-03-21,1,1304.49,1297.34,2.3,1304.49,False,0
29163,47444,UK,2023-02-13,2023-02-13,1,901.9,893.99,1.4,901.9,False,0
29164,47445,Australia,2023-09-22,2024-05-22,2,701.09,673.23,3.75,350.54,True,243
29165,47446,Canada,2023-09-10,2025-03-13,2,2936.2,2913.54,2.3,1468.1,True,550
29166,47447,Germany,2024-11-17,2024-12-14,2,3578.51,3545.12,2.5,1789.26,True,27
29167,47448,Australia,2024-06-15,2025-03-29,3,3101.42,3041.24,2.9333333333333336,1033.81,True,287
29168,47449,UK,2024-06-24,2024-10-26,2,880.76,861.41,3.5999999999999996,440.38,True,124
29169,47453,Australia,2023-09-09,2023-09-18,2,3343.6,3325.36,2.75,1671.8,True,9
29170,47454,India,2023-03-26,2023-11-18,2,440.75,399.39,1.4,220.38,True,237
29171,47455,Australia,2024-01-08,2024-01-08,1,2490.1,2483.17,3.8,2490.1,False,0
29172,47456,India,2024-04-24,2024-07-12,2,1076.48,1054.75,2.65,538.24,True,79
29173,47458,Canada,2025-04-25,2025-04-25,1,1306.14,1303.23,2.1,1306.14,False,0
29174,47459,UAE,2023-01-02,2025-04-29,5,4018.33,3935.66,3.1799999999999997,803.67,True,848
29175,47460,Australia,2024-01-05,2024-01-05,1,715.8,707.98,2.7,715.8,False,0
29176,47461,Germany,2023-03-24,2023-03-24,1,2506.6,2495.85,3.3,2506.6,False,0
29177,47462,Canada,2023-07-12,2023-08-22,2,2129.05,2091.29,3.2,1064.53,True,41
29178,47463,Australia,2023-04-25,2024-02-02,3,1946.92,1912.42,4.233333333333333,648.97,True,283
29179,47465,India,2025-03-05,2025-03-05,1,35.73,27.82,5.0,35.73,False,0
29180,47466,Australia,2024-12-15,2024-12-15,1,470.48,456.43,2.7,470.48,False,0
29181,47467,UK,2023-01-28,2023-07-18,2,2360.35,2346.12,3.1,1180.18,True,171
29182,47468,USA,2025-05-14,2025-05-14,1,621.16,611.12,2.5,621.16,False,0
29183,47470,UK,2023-08-23,2023-09-14,2,1623.57,1601.66,3.9499999999999997,811.79,True,22
29184,47471,Australia,2024-07-03,2024-07-03,1,251.63,241.86,1.2,251.63,False,0
29185,47472,Germany,2024-07-24,2025-03-02,2,1744.95,1705.08,1.7000000000000002,872.48,True,221
29186,47473,India,2023-12-03,2024-08-15,3,888.05,857.05,2.3666666666666667,296.02,True,256
29187,47474,Germany,2023-12-12,2024-05-23,2,1357.07,1342.22,2.55,678.54,True,163
29188,47475,India,2023-02-24,2025-03-29,4,3610.53,3550.68,3.475,902.63,True,764
29189,47476,USA,2024-04-13,2024-09-04,2,2022.15,2005.51,1.95,1011.08,True,144
29190,47477,UK,2023-01-25,2024-10-28,6,6819.41,6725.85,3.1666666666666665,1136.57,True,642
29191,47478,India,2024-05-13,2024-05-13,1,754.8,733.81,1.6,754.8,False,0
29192,47479,India,2023-05-25,2024-05-14,2,1532.46,1499.78,3.35,766.23,True,355
29193,47480,India,2023-03-27,2024-01-20,2,1613.76,1585.8,4.0,806.88,True,299
29194,47481,Australia,2023-12-21,2025-05-01,4,3391.75,3348.28,1.85,847.94,True,497
29195,47482,India,2025-02-24,2025-05-09,2,1344.13,1296.1,3.1,672.06,True,74
29196,47483,India,2023-01-03,2024-05-25,3,2470.77,2423.95,3.0,823.59,True,508
29197,47484,UAE,2025-05-07,2025-05-07,1,2180.95,2174.18,3.4,2180.95,False,0
29198,47485,Australia,2024-09-15,2024-09-15,1,938.43,928.99,1.6,938.43,False,0
29199,47486,Germany,2023-10-10,2025-03-04,2,1225.7,1194.66,1.8,612.85,True,511
29200,47487,USA,2023-05-22,2025-01-28,4,1067.75,1011.96,3.3,266.94,True,617
29201,47488,UK,2023-11-07,2024-09-16,2,665.42,648.99,3.5999999999999996,332.71,True,314
29202,47489,India,2023-12-25,2023-12-25,1,607.24,597.76,1.1,607.24,False,0
29203,47490,Germany,2024-10-24,2024-10-24,1,471.54,463.65,4.0,471.54,False,0
29204,47491,USA,2025-03-19,2025-03-19,1,3248.8,3238.49,4.3,3248.8,False,0
29205,47492,USA,2024-09-24,2025-02-12,2,2906.68,2888.05,2.15,1453.34,True,141
29206,47495,India,2023-09-06,2025-02-01,2,386.21,366.53,3.2,193.1,True,514
29207,47496,Germany,2023-03-07,2023-03-07,1,266.95,248.92,2.2,266.95,False,0
29208,47497,Canada,2023-09-17,2023-09-17,1,258.24,234.52,1.2,258.24,False,0
29209,47499,Australia,2024-03-31,2024-12-11,2,2953.05,2936.97,2.8,1476.52,True,255
29210,47500,Canada,2024-08-05,2024-08-24,2,2434.88,2400.78,2.8499999999999996,1217.44,True,19
29211,47501,Canada,2023-02-25,2024-12-01,2,703.76,675.53,4.6,351.88,True,645
29212,47502,India,2023-10-26,2023-10-26,1,1705.68,1693.68,2.8,1705.68,False,0
29213,47503,Germany,2023-10-21,2024-01-11,2,1880.45,1857.87,3.0999999999999996,940.22,True,82
29214,47504,Germany,2024-05-13,2024-10-05,2,3269.54,3256.98,1.85,1634.77,True,145
29215,47505,Germany,2023-12-14,2024-09-02,2,1136.66,1102.22,2.5999999999999996,568.33,True,263
29216,47506,UK,2023-05-27,2023-06-06,2,700.86,661.42,3.7,350.43,True,10
29217,47507,India,2023-08-14,2023-08-14,1,330.92,320.78,4.5,330.92,False,0
29218,47508,Australia,2023-08-15,2023-08-15,1,348.95,341.37,1.6,348.95,False,0
29219,47509,India,2023-08-01,2023-08-01,1,1776.4,1758.49,4.4,1776.4,False,0
29220,47510,Australia,2024-01-04,2025-03-30,2,1132.06,1118.4,1.95,566.03,True,451
29221,47511,USA,2025-02-12,2025-02-12,1,553.44,544.8,2.0,553.44,False,0
29222,47512,Canada,2023-09-09,2025-05-17,2,945.54,931.45,1.8,472.77,True,616
29223,47513,UK,2023-06-07,2023-06-07,1,644.25,619.57,2.0,644.25,False,0
29224,47515,Germany,2023-12-30,2025-02-11,2,2085.94,2079.59,2.6500000000000004,1042.97,True,409
29225,47516,USA,2024-04-04,2024-12-21,3,8718.2,8671.01,3.733333333333333,2906.07,True,261
29226,47517,Canada,2023-04-30,2023-08-25,2,1180.2,1165.59,1.75,590.1,True,117
29227,47518,UK,2023-08-09,2023-08-09,1,869.32,845.49,3.0,869.32,False,0
29228,47519,UK,2023-04-21,2025-02-10,3,952.86,918.28,2.8000000000000003,317.62,True,661
29229,47520,UK,2023-10-12,2024-03-01,2,3113.26,3092.02,2.15,1556.63,True,141
29230,47521,Germany,2024-08-16,2025-01-29,2,1163.14,1121.68,3.25,581.57,True,166
29231,47524,Germany,2023-11-21,2023-11-21,1,478.66,466.38,3.7,478.66,False,0
29232,47528,UAE,2025-05-28,2025-06-04,2,1952.96,1910.68,3.15,976.48,True,7
29233,47529,India,2024-03-20,2024-03-20,1,1173.18,1149.9,4.8,1173.18,False,0
29234,47530,India,2024-03-12,2024-08-17,2,1670.14,1640.56,3.65,835.07,True,158
29235,47531,UK,2024-06-16,2024-07-30,2,4917.2,4900.78,3.8,2458.6,True,44
29236,47532,UK,2023-04-05,2024-09-25,3,2993.75,2940.1,3.533333333333333,997.92,True,539
29237,47533,Canada,2023-04-10,2023-04-10,1,610.15,591.68,2.5,610.15,False,0
29238,47534,UK,2023-11-27,2023-11-27,1,264.52,254.41,1.8,264.52,False,0
29239,47535,Australia,2024-10-05,2025-03-17,2,721.89,707.13,2.1,360.94,True,163
29240,47536,USA,2023-10-06,2023-10-06,1,1311.65,1296.9,2.3,1311.65,False,0
29241,47537,India,2023-02-01,2024-10-23,2,1780.74,1748.48,2.75,890.37,True,630
29242,47539,USA,2023-09-05,2024-12-06,3,3453.62,3417.65,2.8000000000000003,1151.21,True,458
29243,47540,Canada,2024-02-06,2024-05-20,2,1010.83,972.29,2.25,505.42,True,104
29244,47541,UK,2023-10-01,2025-01-18,2,5240.24,5216.84,3.3,2620.12,True,475
29245,47542,Germany,2023-05-01,2024-08-10,3,1662.27,1629.44,3.1666666666666665,554.09,True,467
29246,47543,India,2023-08-16,2023-08-16,1,66.99,42.11,3.7,66.99,False,0
29247,47544,UK,2024-07-31,2025-03-01,2,2348.6,2327.44,3.2,1174.3,True,213
29248,47545,UK,2025-02-11,2025-05-25,2,2765.07,2745.51,3.05,1382.54,True,103
29249,47547,USA,2025-03-19,2025-03-19,1,943.86,923.78,1.2,943.86,False,0
29250,47548,Germany,2024-09-01,2024-09-01,1,537.46,534.46,3.6,537.46,False,0
29251,47550,India,2024-08-19,2024-10-12,2,408.66,387.22,2.2,204.33,True,54
29252,47551,UK,2023-02-07,2024-11-25,4,4175.01,4108.24,2.45,1043.75,True,657
29253,47552,UK,2025-02-02,2025-02-02,1,1569.69,1547.96,3.2,1569.69,False,0
29254,47553,UAE,2023-05-08,2023-08-26,2,293.86,261.55,2.15,146.93,True,110
29255,47554,India,2023-02-26,2025-01-10,3,3239.62,3201.85,2.933333333333333,1079.87,True,684
29256,47556,Germany,2023-02-03,2025-04-25,2,2447.79,2412.61,3.3499999999999996,1223.9,True,812
29257,47557,India,2024-03-18,2024-03-18,1,773.72,758.21,3.1,773.72,False,0
29258,47558,USA,2025-02-08,2025-02-08,1,1444.47,1437.77,3.2,1444.47,False,0
29259,47559,USA,2025-01-12,2025-05-29,2,2295.43,2253.03,2.65,1147.72,True,137
29260,47560,UK,2023-03-06,2024-05-20,3,2509.11,2469.17,3.6666666666666665,836.37,True,441
29261,47562,USA,2023-12-07,2024-04-26,2,956.54,927.29,1.7999999999999998,478.27,True,141
29262,47563,USA,2023-03-31,2023-03-31,1,908.9,901.39,2.3,908.9,False,0
29263,47564,Canada,2023-07-13,2023-08-22,2,1427.92,1401.7,4.0,713.96,True,40
29264,47565,Germany,2024-11-07,2024-11-07,1,2732.05,2728.22,3.1,2732.05,False,0
29265,47566,Canada,2023-08-28,2024-01-13,2,720.45,696.2,2.75,360.22,True,138
29266,47567,USA,2023-07-03,2023-07-03,1,42.32,23.67,1.2,42.32,False,0
29267,47568,USA,2023-02-03,2023-02-03,1,159.0,153.11,4.1,159.0,False,0
29268,47569,UK,2023-06-20,2023-11-15,2,603.32,581.99,2.8,301.66,True,148
29269,47571,Germany,2023-04-03,2023-04-03,1,483.67,470.6,1.5,483.67,False,0
29270,47572,USA,2023-04-22,2023-04-22,1,213.1,198.43,4.5,213.1,False,0
29271,47573,Germany,2023-08-07,2024-02-12,4,1497.84,1418.89,2.6999999999999997,374.46,True,189
29272,47574,USA,2023-04-26,2023-10-25,2,4238.6,4207.33,2.65,2119.3,True,182
29273,47575,India,2025-01-18,2025-01-18,1,1281.0,1265.89,3.3,1281.0,False,0
29274,47577,India,2023-06-03,2023-12-10,2,969.4,926.67,1.9,484.7,True,190
29275,47579,Germany,2023-02-03,2023-02-03,1,2233.15,2208.67,3.5,2233.15,False,0
29276,47580,Canada,2024-09-03,2024-09-07,2,4073.82,4038.3,4.15,2036.91,True,4
29277,47581,UK,2023-10-11,2024-02-05,2,1805.06,1779.93,2.9000000000000004,902.53,True,117
29278,47582,Germany,2023-08-14,2024-02-11,2,1115.27,1094.21,2.75,557.64,True,181
29279,47583,UAE,2024-05-09,2025-04-23,2,1428.82,1401.81,2.8,714.41,True,349
29280,47584,Germany,2023-10-19,2025-06-08,4,3004.73,2971.26,2.9000000000000004,751.18,True,598
29281,47586,UK,2023-05-15,2023-05-15,1,523.45,507.23,3.7,523.45,False,0
29282,47588,USA,2024-12-19,2025-02-03,2,396.33,387.63,4.65,198.16,True,46
29283,47589,UK,2024-06-05,2024-06-05,1,35.57,31.5,4.5,35.57,False,0
29284,47590,UAE,2023-01-17,2024-02-21,2,1367.17,1345.32,3.3499999999999996,683.58,True,400
29285,47591,Canada,2023-06-18,2023-06-18,1,112.36,103.27,3.4,112.36,False,0
29286,47594,UAE,2025-06-15,2025-06-15,1,1842.18,1831.26,1.5,1842.18,False,0
29287,47595,Australia,2023-11-07,2023-11-07,1,677.54,663.55,3.3,677.54,False,0
29288,47596,USA,2024-04-21,2025-04-18,2,3639.88,3607.91,3.5,1819.94,True,362
29289,47597,UK,2024-08-01,2024-08-01,1,2526.48,2507.33,2.5,2526.48,False,0
29290,47598,Canada,2024-02-08,2024-02-08,1,1178.48,1160.44,4.6,1178.48,False,0
29291,47599,India,2025-01-03,2025-01-03,1,939.08,917.02,4.3,939.08,False,0
29292,47600,USA,2023-02-11,2024-05-26,2,1785.58,1765.98,4.35,892.79,True,470
29293,47602,Canada,2024-10-09,2024-10-09,1,500.22,485.98,3.4,500.22,False,0
29294,47603,Canada,2024-03-31,2024-03-31,1,1535.15,1514.87,4.8,1535.15,False,0
29295,47605,Germany,2024-01-02,2024-07-04,2,1147.3,1111.47,2.45,573.65,True,184
29296,47606,Germany,2024-05-15,2024-10-30,3,4039.28,3979.51,3.1333333333333333,1346.43,True,168
